"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_434717,hCoV-19/USA/TX-HMH06/2020,North America / USA / Texas,2020-03-16,Houston Methodist Hospital,Houston Methodist Hospital,"S. Wesley Long, Randall J. Olsen, Paul A. Christensen, David W. Bernard, James J. Davis, Maulik Shukla, Marcus Nguyen, Matthew Ojeda Saavedra, Concepcion C. Cantu, Prasanti Yerramilli, Layne Pruitt, Sishir Subedi, Heather Hendrickson, Ghazaleh Eskandari, Muthiah Kumaraswami, Jason S. McLellan, Hakon Jonsson, Kari Stefansson, and James M. Musser"
EPI_ISL_426323,hCoV-19/USA/NY-Wadsworth-16766-01/2020,North America / USA / New York / Dutchess County,2020-03-16,"Wadsworth Center, New York State Department.of Health","Wadsworth Center, New York State Department.of Health","Kirsten St. George, Daryl M. Lamson, Sara Griesemer, Jonathan Plitnick, Navjot Singh, Matthew D. Shudt, Erica Lasek-Nesselquist"
EPI_ISL_427600,hCoV-19/USA/NY-WCMP12C01P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427601,hCoV-19/USA/NY-WCMP12C04P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427602,hCoV-19/USA/NY-WCMP12C09P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427603,hCoV-19/USA/NY-WCMP12D02P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427604,hCoV-19/USA/NY-WCMP12D08P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427605,hCoV-19/USA/NY-WCMP12D09P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427606,hCoV-19/USA/NY-WCMP12E01P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427607,hCoV-19/USA/NY-WCMP12E06P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427608,hCoV-19/USA/NY-WCMP12E09P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427609,hCoV-19/USA/NY-WCMP12F01P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427610,hCoV-19/USA/NY-WCMP12F02P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427611,hCoV-19/USA/NY-WCMP12F03P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427612,hCoV-19/USA/NY-WCMP12F07P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427613,hCoV-19/USA/NY-WCMP12G01P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427614,hCoV-19/USA/NY-WCMP12G02P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427615,hCoV-19/USA/NY-WCMP12G03P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427616,hCoV-19/USA/NY-WCMP12G06P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427617,hCoV-19/USA/NY-WCMP12G08P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_427618,hCoV-19/USA/NY-WCMP12H01P/2020,North America / USA / New York / Manhattan,2020-03-16,NewYork-Presbyterian & Mason Lab,Mason Lab,"Daniel J. Butler, Christopher Mozsary, Cem Meydan, David Danko, Jonathan Foox, Joel Rosiene, Alon Shaiber, Matthew MacKay, Ebrahim Afshinnekoo, Fritz J. Sedlazeck, Nikolay A. Ivanov, Maria Sierra, Craig D. Westover, Krista Ryon, Benjamin Young, Chandrima Bhattacharya, Phyllis Ruggiero, Justyna Gawrys, Iman Hajirasouliha, Dmitry Meleshko, Mirella Salvatore, Dong Xu, Jenny Xiang, John Sipley, Lin Cong, Arryn Craney, Priya Velu, Lars F. Westblade, Massimo Loda, Shawn Levy, Melissa Cushing, Marcin Imielinski, Hanna Rennert, Christopher E. Mason"
EPI_ISL_421302,hCoV-19/USA/WI-44/2020,North America / USA / Wisconsin,2020-03-17,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun"
EPI_ISL_423024,hCoV-19/USA/WA-UW-1435/2020,North America / USA / Washington,2020-03-17,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430132,hCoV-19/USA/WA-S278/2020,North America / USA / Washington,2020-03-17,Seattle Flu Study,Seattle Flu Study,Chu et al
EPI_ISL_430208,hCoV-19/USA/WA-S170/2020,North America / USA / Washington / Yakima County,2020-03-17,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_437561,hCoV-19/USA/CA-SR0249/2020,North America / USA / California / San Diego,2020-03-17,Scripps Medical Laboratory,Andersen lab at Scripps Research,"SEARCH Alliance San Diego with Michael Quigley, Ellen Stefanski, Ian Mchardy"
EPI_ISL_418193,hCoV-19/USA/NY-NYUMC8/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418194,hCoV-19/USA/NY-NYUMC9/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418195,hCoV-19/USA/NY-NYUMC10/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418198,hCoV-19/USA/NY-NYUMC13/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418199,hCoV-19/USA/NY-NYUMC14/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418200,hCoV-19/USA/NY-NYUMC15/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418201,hCoV-19/USA/NY-NYUMC16/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418203,hCoV-19/USA/NY-NYUMC18/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_418204,hCoV-19/USA/NY-NYUMC19/2020,North America / USA / New York / Manhattan,2020-03-17,NYU Langone Health,"Department of Pathology and Medicine, New York University School of Medicine","Margaret Black, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Jared Pinnell, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Nick Vulpescu, Gael Westby, Paul Zappile"
EPI_ISL_419523,hCoV-19/USA/NY-Yale-030/2020,North America / USA / New York,2020-03-17,Yale Clinical Virology Laboratory ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Anderson Brito, Tara Alpert, Chantal Vogels, Ellen Foxman, Albert Ko, Marie Landry, Nathan Grubaugh "
EPI_ISL_419527,hCoV-19/USA/CT-Yale-039/2020,North America / USA / Connecticut,2020-03-17,Yale Clinical Virology Laboratory ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Anderson Brito, Tara Alpert, Chantal Vogels, Ellen Foxman, Albert Ko, Marie Landry, Nathan Grubaugh "
EPI_ISL_420570,hCoV-19/USA/NY-NYUMC55/2020,North America / USA / New York / Nassau County,2020-03-17,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
