"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_454500,hCoV-19/Kazakhstan/18243/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-16,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454501,hCoV-19/Kazakhstan/20679/2020   ,Asia / Kazakhstan / Nur-Sultan,2020-04-20,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454502,hCoV-19/Kazakhstan/21399/2020  ,Asia / Kazakhstan / Nur-Sultan,2020-04-20,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454503,hCoV-19/Kazakhstan/21927/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-22,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454504,hCoV-19/Kazakhstan/26473/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454505,hCoV-19/Kazakhstan/26474/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454506,hCoV-19/Kazakhstan/26478/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454507,hCoV-19/Kazakhstan/26489/2020  ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454508,hCoV-19/Kazakhstan/26491/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-19,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454509,hCoV-19/Kazakhstan/26497/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454510,hCoV-19/Kazakhstan/26501/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454511,hCoV-19/Kazakhstan/26506/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454512,hCoV-19/Kazakhstan/26548/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454513,hCoV-19/Kazakhstan/26549/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454514,hCoV-19/Kazakhstan/26585/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454515,hCoV-19/Kazakhstan/26617/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454516,hCoV-19/Kazakhstan/26827/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454517,hCoV-19/Kazakhstan/26828/2020   ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454518,hCoV-19/Kazakhstan/26829/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454519,hCoV-19/Kazakhstan/34391/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454520,hCoV-19/Kazakhstan/38533/2020 ,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"RSE ""National Center for Biotechnology""","RSE ""National Center for Biotechnology""","Alexandr Shevtsov, Ilyas Akhmetollayev, Viktoriya Lutsay, Asylulan Amirgazin, Askar Abdaliyev, Akbota Rakhmetova, Zabira Aushakhmetova, Ruslan Kalendar, Yerlan Ramankulov 
"
EPI_ISL_454524,hCoV-19/India/NIV-12058/2020,Asia / India / Maharashtra,2020-04-20,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454525,hCoV-19/India/NIV-1738/2020,Asia / India / Maharashtra,2020-03-12,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454526,hCoV-19/India/NIV-1804/2020,Asia / India / Maharashtra,2020-03-13,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454527,hCoV-19/India/NIV-2387/2020,Asia / India / Maharashtra,2020-03-13,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454528,hCoV-19/India/NIV-3472/2020,Asia / India / Maharashtra,2020-03-17,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454529,hCoV-19/India/NIV-4130/2020,Asia / India / Maharashtra,2020-03-21,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454531,hCoV-19/India/NIV-4369/2020,Asia / India / Maharashtra,2020-03-22,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454532,hCoV-19/India/NIV-4379/2020,Asia / India / Maharashtra,2020-03-23,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454533,hCoV-19/India/NIV-4438/2020,Asia / India / Maharashtra,2020-03-23,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454534,hCoV-19/India/NIV-4622/2020,Asia / India / Maharashtra,2020-03-24,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454536,hCoV-19/India/NIV-5102/2020,Asia / India / Maharashtra,2020-03-26,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454537,hCoV-19/India/NIV-5104/2020,Asia / India / Maharashtra,2020-03-26,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454540,hCoV-19/India/NIV-6216/2020,Asia / India / Maharashtra,2020-04-01,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454542,hCoV-19/India/NIV-6315/2020,Asia / India / Maharashtra,2020-03-30,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454543,hCoV-19/India/NIV-6423/2020,Asia / India / Maharashtra,2020-03-31,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454544,hCoV-19/India/NIV-6614/2020,Asia / India / Maharashtra,2020-04-02,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454546,hCoV-19/India/NIV-6964/2020,Asia / India / Maharashtra,2020-04-03,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454547,hCoV-19/India/NIV-7044/2020,Asia / India / Maharashtra,2020-04-04,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454549,hCoV-19/India/NIV-7558/2020,Asia / India / Maharashtra,2020-04-05,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454551,hCoV-19/India/NIV-7893/2020,Asia / India / Maharashtra,2020-04-07,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454552,hCoV-19/India/NIV-7966/2020,Asia / India / Maharashtra,2020-04-06,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454557,hCoV-19/India/NIV-9154/2020,Asia / India / Maharashtra,2020-04-13,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454560,hCoV-19/India/NIV-701_3/2020,Asia / India / Maharashtra,2020-04-06,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454563,hCoV-19/India/NIV-QA-707/2020,Asia / India / Maharashtra,2020-04-10,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454564,hCoV-19/India/NIV-QA-708/2020,Asia / India / Maharashtra,2020-04-04,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454565,hCoV-19/India/NIV-QA-710/2020,Asia / India / Maharashtra,2020-03-31,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454566,hCoV-19/India/NIV-QC-795/2020,Asia / India / Maharashtra,2020-04-21,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454567,hCoV-19/India/NIV-QC-796/2020,Asia / India / Maharashtra,2020-04-22,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454568,hCoV-19/India/NIV-QC-798/2020,Asia / India / Maharashtra,2020-04-25,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454569,hCoV-19/India/NIV-QC-799/2020,Asia / India / Maharashtra,2020-04-26,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454570,hCoV-19/India/NIV-QC-801/2020,Asia / India / Maharashtra,2020-04-26,NIV Influenza,NIV Influenza,Potdar V
EPI_ISL_454571,hCoV-19/Kazakhstan/7263/2020,Asia / Kazakhstan / Nur-Sultan,2020-03-25,National Center of Expertise,"National Center for Expertise, National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454572,hCoV-19/Kazakhstan/7341/2020,Asia / Kazakhstan / Nur-Sultan,2020-03-25,National Center of Expertise,"National Center for Expertise, Kazakhstan
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454575,hCoV-19/Kazakhstan/38716/2020,Asia / Kazakhstan / Nur-Sultan,2020-05-09,"Laboratory of virology, National Center of Expertise ","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454576,hCoV-19/Kazakhstan/16183/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-14,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454577,hCoV-19/Kazakhstan/17920/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-15,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454579,hCoV-19/Kazakhstan/18148/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-16,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454580,hCoV-19/Kazakhstan/18287/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-16,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454582,hCoV-19/Kazakhstan/22001/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-23,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454584,hCoV-19/Kazakhstan/22044/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-21,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454585,hCoV-19/Kazakhstan/33496/2020,Asia / Kazakhstan / Nur-Sultan,2020-05-04,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454586,hCoV-19/Kazakhstan/22517/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-21,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454587,hCoV-19/Kazakhstan/26475/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454589,hCoV-19/Kazakhstan/26508/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454590,hCoV-19/Kazakhstan/26530/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454591,hCoV-19/Kazakhstan/26545/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454593,hCoV-19/Kazakhstan/26574/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454594,hCoV-19/Kazakhstan/26576/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454596,hCoV-19/Kazakhstan/26577/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454597,hCoV-19/Kazakhstan/26582/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454598,hCoV-19/Kazakhstan/26584/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454599,hCoV-19/Kazakhstan/26562/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454600,hCoV-19/Kazakhstan/26565/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center for Expertise, Kazakhstan National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454601,hCoV-19/Kazakhstan/26568/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
EPI_ISL_454603,hCoV-19/Kazakhstan/26579/2020,Asia / Kazakhstan / Nur-Sultan,2020-04-26,"Laboratory of virology, National Center of Expertise","Laboratory of molecular-genetic research, National Center of Expertise, Kazakhstan 
National Center for Biotechnology, Kazakhstan","Abdaliyev Askar, Shevtsov Alexandr, Akhmetollayev Ilyas, Kalendar Ruslan, Rakhmetova Akbota, , Lutsay Viktoriya, Amirgazin Asylulan,  Aushakhmetova Zabira, Ramankulov Yerlan"
